CustomerID,Tenure,InternetService,Contract,MonthlyCharges,TotalCharges,PaymentMethod,Churn,TenureBucket,HighRiskCustomer,RevenueSegment
C02396,6,fiber optic,month-to-month,77.97,474.0,credit card,no,0-12 Months,Yes,Medium Value
C02397,43,fiber optic,month-to-month,87.78,3796.1,credit card,yes,25-48 Months,No,High Value
C02398,41,dsl,two year,84.17,3458.47,electronic check,no,25-48 Months,No,High Value
C02399,43,no internet,month-to-month,95.58,3905.69,bank transfer,yes,25-48 Months,No,High Value
C02400,2,fiber optic,one year,70.21,127.85,credit card,no,0-12 Months,No,Medium Value
C02401,68,unknown,month-to-month,106.17,6771.41,mailed check,yes,49-72 Months,No,High Value
C02402,49,fiber optic,one year,43.67,2310.93,credit card,no,49-72 Months,No,Medium Value
C02403,51,dsl,month-to-month,62.67,3277.42,credit card,yes,49-72 Months,No,Medium Value
C02404,24,dsl,month-to-month,70.21,2271.34,credit card,no,13-24 Months,No,Medium Value
C02405,23,dsl,month-to-month,37.07,882.84,mailed check,no,13-24 Months,No,Low Value
C02406,49,dsl,month-to-month,97.66,4659.63,electronic check,no,49-72 Months,No,High Value
C02407,56,dsl,month-to-month,63.1,3352.35,bank transfer,no,49-72 Months,No,Medium Value
C02408,48,fiber optic,month-to-month,23.92,1260.35,bank transfer,no,25-48 Months,No,Low Value
C02409,72,dsl,month-to-month,55.43,3425.82,mailed check,no,49-72 Months,No,Medium Value
C02410,56,dsl,two year,42.03,2369.22,credit card,no,49-72 Months,No,Medium Value
C02411,42,fiber optic,one year,41.34,1839.12,mailed check,no,25-48 Months,No,Medium Value
C02412,15,dsl,one year,68.74,1090.12,credit card,no,13-24 Months,No,Medium Value
C02413,37,dsl,one year,57.44,2339.54,mailed check,no,25-48 Months,No,Medium Value
C02414,63,dsl,two year,119.65,8027.33,electronic check,no,49-72 Months,No,High Value
C02415,72,dsl,month-to-month,70.21,1423.52,electronic check,no,49-72 Months,No,Medium Value
C02416,59,no internet,two year,42.76,2614.41,credit card,no,49-72 Months,No,Medium Value
C02417,28,fiber optic,two year,44.78,1384.37,electronic check,yes,25-48 Months,No,Medium Value
C02418,27,fiber optic,one year,140.0,3737.94,bank transfer,no,25-48 Months,No,High Value
C02419,17,fiber optic,one year,60.13,1082.29,bank transfer,no,13-24 Months,No,Medium Value
C02420,58,fiber optic,month-to-month,36.45,2042.25,bank transfer,no,49-72 Months,No,Low Value
C02421,18,dsl,month-to-month,72.84,1123.2,credit card,no,13-24 Months,No,Medium Value
C02422,44,dsl,one year,60.03,2609.62,credit card,no,25-48 Months,No,Medium Value
C02423,46,fiber optic,month-to-month,124.11,5784.31,electronic check,no,25-48 Months,No,High Value
C02424,32,dsl,one year,87.26,2955.54,credit card,no,25-48 Months,No,High Value
C02425,4,fiber optic,month-to-month,34.38,136.9,credit card,yes,0-12 Months,Yes,Low Value
C02426,61,dsl,one year,19.51,1161.77,credit card,no,49-72 Months,No,Low Value
C02427,53,fiber optic,month-to-month,54.14,2799.78,mailed check,no,49-72 Months,No,Medium Value
C02428,66,dsl,month-to-month,85.8,5905.84,mailed check,no,49-72 Months,No,High Value
C02429,46,fiber optic,month-to-month,76.7,3699.5,electronic check,no,25-48 Months,No,Medium Value
C02430,40,dsl,two year,59.79,2184.47,credit card,no,25-48 Months,No,Medium Value
C02431,35,fiber optic,month-to-month,107.65,4070.02,credit card,no,25-48 Months,No,High Value
C02432,44,no internet,month-to-month,89.49,3576.99,mailed check,no,25-48 Months,No,High Value
C02433,45,no internet,one year,62.76,2776.56,electronic check,yes,25-48 Months,No,Medium Value
C02434,19,fiber optic,two year,15.0,319.77,electronic check,no,13-24 Months,No,Low Value
C02435,51,fiber optic,month-to-month,53.05,2891.3,electronic check,no,49-72 Months,No,Medium Value
C02436,64,no internet,month-to-month,57.5,3822.49,bank transfer,no,49-72 Months,No,Medium Value
C02437,67,fiber optic,one year,53.47,3380.4,electronic check,no,49-72 Months,No,Medium Value
C02438,51,dsl,one year,136.21,6062.78,credit card,no,49-72 Months,No,High Value
C02439,15,dsl,one year,55.69,762.44,credit card,no,13-24 Months,No,Medium Value
C02440,47,fiber optic,month-to-month,43.67,2332.52,credit card,no,25-48 Months,No,Medium Value
C02441,22,dsl,month-to-month,83.93,1894.67,bank transfer,yes,13-24 Months,No,High Value
C02442,1,dsl,two year,52.97,57.44,unknown,no,0-12 Months,No,Medium Value
C02443,69,no internet,month-to-month,83.16,4940.64,electronic check,no,49-72 Months,No,High Value
C02444,21,dsl,month-to-month,46.65,835.64,credit card,no,13-24 Months,No,Medium Value
C02445,62,no internet,month-to-month,98.39,5814.74,credit card,no,49-72 Months,No,High Value
C02446,27,dsl,one year,76.23,2227.29,mailed check,no,25-48 Months,No,Medium Value
C02447,22,dsl,one year,73.74,1801.78,credit card,no,13-24 Months,No,Medium Value
C02448,1,no internet,month-to-month,53.08,53.86,mailed check,no,0-12 Months,No,Medium Value
C02449,33,dsl,two year,92.39,2925.51,electronic check,yes,25-48 Months,No,High Value
C02450,10,no internet,one year,40.19,343.85,electronic check,no,0-12 Months,No,Medium Value
C02451,24,dsl,one year,70.88,1890.15,electronic check,no,13-24 Months,No,Medium Value
C02452,52,fiber optic,month-to-month,60.91,3219.84,credit card,yes,49-72 Months,No,Medium Value
C02453,62,no internet,month-to-month,86.03,5069.08,electronic check,no,49-72 Months,No,High Value
C02454,61,dsl,month-to-month,84.2,5362.52,electronic check,no,49-72 Months,No,High Value
C02455,38,no internet,month-to-month,46.35,1822.97,mailed check,no,25-48 Months,No,Medium Value
C02456,18,fiber optic,month-to-month,74.61,1179.07,unknown,no,13-24 Months,No,Medium Value
C02457,1,dsl,one year,43.79,48.7,bank transfer,no,0-12 Months,No,Medium Value
C02458,42,fiber optic,two year,69.82,2756.95,mailed check,no,25-48 Months,No,Medium Value
C02459,30,fiber optic,two year,83.12,2627.12,bank transfer,yes,25-48 Months,No,High Value
C02460,64,fiber optic,month-to-month,71.89,4943.15,mailed check,no,49-72 Months,No,Medium Value
C02461,58,fiber optic,month-to-month,42.45,2510.79,mailed check,no,49-72 Months,No,Medium Value
C02462,39,dsl,one year,101.92,3842.48,electronic check,no,25-48 Months,No,High Value
C02463,63,dsl,one year,53.98,3336.75,unknown,no,49-72 Months,No,Medium Value
C02464,10,no internet,two year,101.5,907.88,electronic check,no,0-12 Months,No,High Value
C02465,12,fiber optic,month-to-month,84.17,869.23,credit card,yes,0-12 Months,Yes,High Value
C02466,62,dsl,month-to-month,46.44,3064.13,electronic check,yes,49-72 Months,No,Medium Value
C02467,23,fiber optic,two year,46.99,1103.31,mailed check,yes,13-24 Months,No,Medium Value
C02468,49,fiber optic,month-to-month,47.48,2413.01,credit card,yes,49-72 Months,No,Medium Value
C02469,12,dsl,month-to-month,93.02,1153.21,bank transfer,no,0-12 Months,No,High Value
C02470,29,dsl,two year,28.23,833.26,electronic check,no,25-48 Months,No,Low Value
C02471,53,fiber optic,month-to-month,46.02,2353.6,credit card,no,49-72 Months,No,Medium Value
C02472,36,fiber optic,month-to-month,39.02,1481.78,electronic check,yes,25-48 Months,No,Low Value
C02473,24,fiber optic,two year,88.38,2111.7,electronic check,yes,13-24 Months,No,High Value
C02474,34,dsl,two year,79.24,2453.06,electronic check,no,25-48 Months,No,Medium Value
C02475,45,dsl,one year,25.55,1140.07,electronic check,no,25-48 Months,No,Low Value
C02476,54,dsl,one year,73.28,4262.45,electronic check,no,49-72 Months,No,Medium Value
C02477,16,fiber optic,month-to-month,61.63,943.86,bank transfer,no,13-24 Months,No,Medium Value
C02478,62,fiber optic,month-to-month,76.27,4075.4,credit card,yes,49-72 Months,No,Medium Value
C02479,13,dsl,month-to-month,118.21,1664.35,credit card,no,13-24 Months,No,High Value
C02480,14,fiber optic,month-to-month,73.08,1042.11,credit card,no,13-24 Months,No,Medium Value
C02481,3,fiber optic,month-to-month,21.81,64.39,bank transfer,no,0-12 Months,Yes,Low Value
C02482,2,fiber optic,month-to-month,18.02,37.83,credit card,yes,0-12 Months,Yes,Low Value
C02483,44,fiber optic,one year,60.5,3039.6,mailed check,no,25-48 Months,No,Medium Value
C02484,19,fiber optic,two year,79.54,1735.98,credit card,no,13-24 Months,No,Medium Value
C02485,9,dsl,month-to-month,97.41,893.52,electronic check,no,0-12 Months,No,High Value
C02486,24,dsl,month-to-month,70.07,1539.38,mailed check,no,13-24 Months,No,Medium Value
C02487,3,fiber optic,month-to-month,43.87,121.85,unknown,yes,0-12 Months,Yes,Medium Value
C02488,3,dsl,month-to-month,107.72,329.57,bank transfer,yes,0-12 Months,No,High Value
C02489,8,fiber optic,month-to-month,89.25,694.83,electronic check,no,0-12 Months,Yes,High Value
C02490,56,fiber optic,month-to-month,83.43,4206.32,credit card,yes,49-72 Months,No,High Value
C02491,47,fiber optic,two year,87.12,3889.5,electronic check,no,25-48 Months,No,High Value
C02492,28,fiber optic,one year,15.0,369.71,mailed check,yes,25-48 Months,No,Low Value
C02493,57,dsl,month-to-month,79.64,4606.75,credit card,no,49-72 Months,No,Medium Value
C02494,34,no internet,month-to-month,102.2,3624.96,mailed check,yes,25-48 Months,No,High Value
C02495,13,dsl,one year,71.42,972.49,electronic check,no,13-24 Months,No,Medium Value
C02496,33,no internet,one year,15.38,557.46,credit card,no,25-48 Months,No,Low Value
C02497,45,no internet,two year,15.0,604.38,credit card,no,25-48 Months,No,Low Value
C02498,11,fiber optic,two year,58.17,546.47,electronic check,no,0-12 Months,No,Medium Value
C02499,63,dsl,month-to-month,44.72,3212.17,credit card,no,49-72 Months,No,Medium Value
C02500,47,dsl,month-to-month,100.41,5353.7,electronic check,yes,25-48 Months,No,High Value
C02501,65,dsl,month-to-month,75.87,4476.93,credit card,no,49-72 Months,No,Medium Value
C02502,6,fiber optic,one year,91.32,510.06,unknown,no,0-12 Months,No,High Value
C02503,20,no internet,two year,36.3,799.61,bank transfer,no,13-24 Months,No,Low Value
C02504,67,fiber optic,two year,47.99,3345.92,electronic check,no,49-72 Months,No,Medium Value
C02505,59,fiber optic,month-to-month,43.57,2796.35,credit card,no,49-72 Months,No,Medium Value
C02506,27,no internet,one year,80.63,2367.57,credit card,no,25-48 Months,No,High Value
C02507,60,fiber optic,month-to-month,78.98,5070.65,electronic check,no,49-72 Months,No,Medium Value
C02508,35,fiber optic,two year,66.04,2104.29,credit card,no,25-48 Months,No,Medium Value
C02509,28,fiber optic,month-to-month,79.72,2276.49,electronic check,yes,25-48 Months,No,Medium Value
C02510,21,fiber optic,two year,97.61,2043.96,bank transfer,no,13-24 Months,No,High Value
C02511,21,dsl,month-to-month,100.91,2377.29,electronic check,no,13-24 Months,No,High Value
C02512,39,dsl,one year,65.7,2481.78,mailed check,no,25-48 Months,No,Medium Value
C02513,30,unknown,month-to-month,45.11,1370.86,electronic check,no,25-48 Months,No,Medium Value
C02514,6,no internet,month-to-month,115.05,765.41,credit card,yes,0-12 Months,No,High Value
C02515,66,fiber optic,two year,83.63,6295.72,bank transfer,yes,49-72 Months,No,High Value
C02516,67,dsl,one year,65.16,4873.44,electronic check,no,49-72 Months,No,Medium Value
C02517,53,dsl,month-to-month,86.34,4065.17,electronic check,yes,49-72 Months,No,High Value
C02518,27,dsl,one year,95.31,2284.89,bank transfer,no,25-48 Months,No,High Value
C02519,72,fiber optic,month-to-month,89.59,7270.67,mailed check,no,49-72 Months,No,High Value
C02520,69,dsl,month-to-month,74.65,4641.47,mailed check,no,49-72 Months,No,Medium Value
C02521,3,fiber optic,month-to-month,77.29,241.29,credit card,no,0-12 Months,Yes,Medium Value
C02522,44,no internet,two year,42.25,1581.57,bank transfer,no,25-48 Months,No,Medium Value
C02523,29,no internet,month-to-month,62.44,1661.37,electronic check,yes,25-48 Months,No,Medium Value
C02524,20,dsl,month-to-month,76.86,1516.07,electronic check,no,13-24 Months,No,Medium Value
C02525,52,dsl,month-to-month,77.74,3928.73,credit card,no,49-72 Months,No,Medium Value
C02526,47,fiber optic,one year,44.11,1865.11,credit card,no,25-48 Months,No,Medium Value
C02527,7,dsl,month-to-month,83.63,618.93,mailed check,no,0-12 Months,No,High Value
C02528,13,dsl,month-to-month,69.23,887.66,mailed check,no,13-24 Months,No,Medium Value
C02529,71,fiber optic,one year,109.52,8085.43,credit card,no,49-72 Months,No,High Value
C02530,34,dsl,month-to-month,109.1,3503.11,bank transfer,yes,25-48 Months,No,High Value
C02531,1,fiber optic,month-to-month,80.21,79.15,credit card,yes,0-12 Months,Yes,High Value
C02532,68,no internet,one year,102.33,7060.5,credit card,yes,49-72 Months,No,High Value
C02533,59,fiber optic,month-to-month,70.21,3055.45,credit card,yes,49-72 Months,No,Medium Value
C02534,47,dsl,month-to-month,35.99,1678.05,mailed check,no,25-48 Months,No,Low Value
C02535,5,dsl,one year,64.43,281.52,mailed check,no,0-12 Months,No,Medium Value
C02536,21,dsl,one year,110.36,2427.29,electronic check,no,13-24 Months,No,High Value
C02537,13,dsl,one year,71.93,907.09,electronic check,no,13-24 Months,No,Medium Value
C02538,11,no internet,month-to-month,29.23,327.38,electronic check,yes,0-12 Months,No,Low Value
C02539,65,fiber optic,month-to-month,56.29,3156.89,credit card,no,49-72 Months,No,Medium Value
C02540,25,fiber optic,one year,113.6,2517.6,credit card,yes,25-48 Months,No,High Value
C02541,29,fiber optic,month-to-month,112.85,3540.53,mailed check,yes,25-48 Months,No,High Value
C02542,14,fiber optic,month-to-month,63.31,884.0,credit card,no,13-24 Months,No,Medium Value
C02543,9,dsl,one year,52.31,470.79,mailed check,no,0-12 Months,No,Medium Value
C02544,58,fiber optic,month-to-month,108.02,6081.56,electronic check,no,49-72 Months,No,High Value
C02545,24,dsl,month-to-month,77.93,1978.07,electronic check,yes,13-24 Months,No,Medium Value
C02546,48,dsl,month-to-month,92.59,3925.85,electronic check,no,25-48 Months,No,High Value
C02547,11,dsl,month-to-month,70.85,757.8,bank transfer,yes,0-12 Months,No,Medium Value
C02548,26,dsl,month-to-month,121.44,3629.83,credit card,no,25-48 Months,No,High Value
C02549,41,no internet,one year,68.4,2437.71,credit card,no,25-48 Months,No,Medium Value
C02550,72,dsl,two year,72.5,5451.92,credit card,no,49-72 Months,No,Medium Value
C02551,33,fiber optic,one year,95.36,3601.31,mailed check,no,25-48 Months,No,High Value
C02552,1,dsl,one year,56.17,63.15,bank transfer,no,0-12 Months,No,Medium Value
C02553,62,no internet,one year,52.32,3248.77,electronic check,no,49-72 Months,No,Medium Value
C02554,49,dsl,two year,101.15,5505.23,electronic check,no,49-72 Months,No,High Value
C02555,51,dsl,month-to-month,89.33,4198.07,electronic check,no,49-72 Months,No,High Value
C02556,2,fiber optic,month-to-month,106.13,194.9,electronic check,yes,0-12 Months,Yes,High Value
C02557,53,dsl,one year,90.29,4245.19,electronic check,no,49-72 Months,No,High Value
C02558,69,dsl,two year,88.22,5777.16,electronic check,no,49-72 Months,No,High Value
C02559,10,dsl,month-to-month,89.73,774.24,mailed check,no,0-12 Months,No,High Value
C02560,17,fiber optic,month-to-month,58.54,1059.83,credit card,no,13-24 Months,No,Medium Value
C02561,19,no internet,month-to-month,66.46,1446.43,electronic check,no,13-24 Months,No,Medium Value
C02562,6,dsl,two year,40.77,274.68,mailed check,yes,0-12 Months,No,Medium Value
C02563,58,dsl,two year,75.44,4562.58,electronic check,no,49-72 Months,No,Medium Value
C02564,56,fiber optic,month-to-month,100.3,6376.45,credit card,no,49-72 Months,No,High Value
C02565,24,dsl,two year,105.63,2799.2,electronic check,no,13-24 Months,No,High Value
C02566,10,fiber optic,two year,76.89,708.32,mailed check,yes,0-12 Months,No,Medium Value
C02567,15,fiber optic,two year,93.0,1595.51,bank transfer,no,13-24 Months,No,High Value
C02568,63,no internet,month-to-month,56.87,3692.91,credit card,no,49-72 Months,No,Medium Value
C02569,38,fiber optic,two year,87.24,3527.89,credit card,yes,25-48 Months,No,High Value
C02570,54,fiber optic,month-to-month,73.47,4429.86,mailed check,yes,49-72 Months,No,Medium Value
C02571,0,dsl,month-to-month,53.02,51.83,bank transfer,no,0-12 Months,No,Medium Value
C02572,42,dsl,month-to-month,120.32,5500.68,bank transfer,yes,25-48 Months,No,High Value
C02573,9,fiber optic,month-to-month,89.08,770.3,electronic check,yes,0-12 Months,Yes,High Value
C02574,10,dsl,month-to-month,105.51,1072.99,electronic check,no,0-12 Months,No,High Value
C02575,7,dsl,month-to-month,54.41,406.17,credit card,yes,0-12 Months,No,Medium Value
C02576,26,dsl,month-to-month,77.18,2099.47,bank transfer,no,25-48 Months,No,Medium Value
C02577,18,dsl,month-to-month,72.93,1126.75,bank transfer,no,13-24 Months,No,Medium Value
C02578,31,fiber optic,two year,67.57,1991.71,electronic check,no,25-48 Months,No,Medium Value
C02579,51,fiber optic,one year,70.21,4836.89,electronic check,yes,49-72 Months,No,Medium Value
C02580,25,fiber optic,month-to-month,72.27,1687.72,mailed check,no,25-48 Months,No,Medium Value
C02581,18,fiber optic,one year,57.93,898.86,electronic check,no,13-24 Months,No,Medium Value
C02582,68,no internet,two year,117.65,8581.76,bank transfer,no,49-72 Months,No,High Value
C02583,66,dsl,month-to-month,40.93,2511.04,electronic check,no,49-72 Months,No,Medium Value
C02584,39,fiber optic,one year,27.5,972.95,mailed check,yes,25-48 Months,No,Low Value
C02585,66,no internet,month-to-month,109.64,6902.47,credit card,no,49-72 Months,No,High Value
C02586,52,no internet,one year,57.0,2768.09,electronic check,no,49-72 Months,No,Medium Value
C02587,22,dsl,two year,49.95,1013.74,credit card,no,13-24 Months,No,Medium Value
C02588,2,dsl,month-to-month,128.89,229.67,bank transfer,no,0-12 Months,No,High Value
C02589,71,dsl,month-to-month,59.35,4706.27,electronic check,no,49-72 Months,No,Medium Value
C02590,9,dsl,month-to-month,86.65,727.11,bank transfer,yes,0-12 Months,No,High Value
C02591,20,fiber optic,month-to-month,50.34,882.61,credit card,no,13-24 Months,No,Medium Value
C02592,24,dsl,two year,22.3,504.34,mailed check,no,13-24 Months,No,Low Value
