CustomerName,Gender,Tenure,MonthlyCharges,TotalCharges,Contract,Churn
Customer_4143,FEMALE,45,40.71,1859.8305811529228,month to month,No
Customer_4144,Female,14,91.18,1328.516418872058,month to month,Y
Customer_4145,Male,29,94.24,2603.4107857758536,One year,No
Customer_4146,M ,6,69.81,316.7600847634573,Two year,Yes
Customer_4147,FEMALE,7,109.77,730.6196229769764,Two year,yes
Customer_4148,Female,37,116.64,4300.485105703498,One year,Yes
Customer_4149,male,53,56.22,2989.6384563302254,Two year,no
Customer_4150,FEMALE,18,85.1,1538.0403558306045,Two year,no
Customer_4151,f,38,86.22,3285.1413856341132,Month-to-month,yes
Customer_4152,Male,59,60.36,3483.088069296624,Month-to-month,No
Customer_4153,Male,1,51.68,11.93964682914352,Month-to-month,no
Customer_4154,male,68,113.37,7693.038965654852,One year,Y
Customer_4155,Female,44,99.0,4348.465121499136,Two year,yes
Customer_4156,FEMALE,47,31.45,1453.1279298772479,One year,Yes
Customer_4157,Female,35,31.99,1132.3671063468964,One year,Y
Customer_4158,Male,60,112.25,6677.938616121854,Two year,N
Customer_4159,Female,52,28.14,1439.1506996204112,month to month,yes
Customer_4160,Male,8,88.84,735.8688024609011,month to month,Y
Customer_4161,Female,41,42.68,1760.10294448087,Two year,yes
Customer_4162,male,3,23.52,51.89136803527258,month to month,Yes
Customer_4163,M ,69,25.96,,Month-to-month,No
Customer_4164,male,14,57.35,779.0959748113536,Two year,yes
Customer_4165,male,26,27.76,705.0080095309048,One year,no
Customer_4166,M ,70,79.66,5551.00986777643,Month-to-month,Yes
Customer_4167,M ,58,84.73,4896.119715013703,One year,Yes
Customer_4168,FEMALE,40,57.35,2308.7850412814296,month to month,Y
Customer_4169,FEMALE,51,94.29,4822.532461924914,Two year,no
Customer_4170,male,5,69.0,279.3535377749467,Month-to-month,Y
Customer_4171,male,32,63.02,2106.228167500633,Two year,N
Customer_4172,Male,1,60.7,33.54209430730565,Month-to-month,Yes
Customer_4173,Male,54,63.11,3431.383985168344,Month-to-month,yes
Customer_4174,FEMALE,11,116.79,1231.1071133182113,Month-to-month,N
Customer_4175,f,53,88.14,4744.553787608969,Two year,no
Customer_4176,f,8,51.52,439.0696048148963,Month-to-month,Yes
Customer_4177,FEMALE,25,93.39,2353.8736223062883,Month-to-month,no
Customer_4178,Male,40,53.03,2112.2555653935797,Two year,N
Customer_4179,Male,32,32.57,950.237038709413,One year,yes
Customer_4180,f,28,67.54,1974.2610866966372,month to month,No
Customer_4181,Female,3,95.1,327.98452991559446,Two year,Y
Customer_4182,Female,62,57.77,3565.6660441712334,Two year,Y
Customer_4183,Male,27,106.92,2910.7693663401,Month-to-month,N
Customer_4184,Female,45,58.7,2575.969265752602,Two year,Yes
Customer_4185,M ,25,54.98,1279.1726318930992,Two year,Yes
Customer_4186,FEMALE,61,119.82,7309.842346509081,month to month,yes
Customer_4187,FEMALE,44,68.25,2963.124048549873,Two year,Yes
Customer_4188,Male,46,100.52,4599.789646822741,Month-to-month,Yes
Customer_4189,male,14,100.5,1404.3651730163253,month to month,Yes
Customer_4190,f,8,112.64,841.7561247028561,Two year,no
Customer_4191,Male,48,28.49,1363.5104864824982,Month-to-month,no
Customer_4192,Female,14,47.12,604.4725537875692,month to month,No
Customer_4193,f,65,96.77,6340.673617073861,Two year,no
Customer_4194,male,7,76.26,528.8031198107916,Month-to-month,Y
Customer_4195,Female,49,75.96,3748.4179265273424,month to month,N
Customer_4196,M ,55,36.62,1925.4713414683847,Month-to-month,No
Customer_4197,Female,13,48.12,655.0478816267057,month to month,Yes
Customer_4198,M ,56,72.13,4114.141184558569,Two year,Y
Customer_4199,f,56,47.72,2678.2005394019134,One year,No
Customer_4200,M ,15,41.03,641.5570554387951,month to month,N
Customer_4201,f,57,28.78,1628.5557717961156,Two year,No
Customer_4202,f,58,35.57,2081.8243811312445,month to month,Y
Customer_4203,f,35,96.89,3471.209125631186,One year,No
Customer_4204,f,16,91.88,1582.3928923452456,Month-to-month,Y
Customer_4205,f,8,24.58,212.49902810249256,One year,No
Customer_4206,Female,45,40.33,1763.8659410919443,One year,No
Customer_4207,f,40,76.05,3073.1653477412724,Month-to-month,No
Customer_4208,Female,54,52.26,2760.1578610389665,One year,Y
Customer_4209,f,14,102.32,1401.2590761992176,Two year,No
Customer_4210,M ,59,98.5,5785.9906751042,month to month,N
Customer_4211,f,53,109.16,5887.538743301897,One year,N
Customer_4212,male,27,76.29,,month to month,no
Customer_4213,f,47,55.21,2655.9513273274415,month to month,no
Customer_4214,f,6,80.61,524.6986008435099,Month-to-month,no
Customer_4215,M ,55,28.91,1544.629524326252,One year,no
Customer_4216,FEMALE,44,20.96,934.0508552478118,Month-to-month,no
Customer_4217,M ,18,21.71,482.67588073190257,Month-to-month,N
Customer_4218,male,16,60.75,994.3768385364885,month to month,Yes
Customer_4219,FEMALE,12,42.81,565.2273730899021,Two year,No
Customer_4220,Male,20,35.73,634.1086076620236,month to month,N
Customer_4221,Male,45,81.53,3704.9437912452822,Month-to-month,N
Customer_4222,male,64,119.51,,One year,yes
Customer_4223,M ,59,37.78,2217.974899557185,Two year,Yes
Customer_4224,Female,22,74.64,1713.1815811014221,Two year,Y
Customer_4225,male,47,31.97,1519.9481515466064,One year,Yes
Customer_4226,FEMALE,29,113.42,3329.9307958243658,One year,yes
Customer_4227,FEMALE,45,49.18,2203.850963040383,Two year,N
Customer_4228,f,9,107.83,874.1693466579694,Month-to-month,Yes
Customer_4229,Male,24,48.31,1112.6758506285732,Two year,No
Customer_4230,FEMALE,15,100.61,1543.1621466081062,Two year,no
Customer_4231,male,36,40.94,1490.5756855208538,Two year,No
Customer_4232,FEMALE,13,49.28,723.7617469166821,Month-to-month,Yes
Customer_4233,male,44,39.25,1733.330159122245,One year,N
Customer_4234,Female,71,46.43,3251.889786191049,One year,N
Customer_4235,f,36,103.49,3724.348769549746,One year,yes
Customer_4236,Male,61,83.9,5167.791380379615,Month-to-month,Y
Customer_4237,FEMALE,40,60.59,2335.7452282015206,Month-to-month,No
Customer_4238,male,27,117.15,3180.3323968610043,One year,yes
Customer_4239,M ,1,66.49,3.4653111640363647,month to month,Y
Customer_4240,Male,34,116.98,3985.45566273959,month to month,no
Customer_4241,Female,68,39.66,2733.2021966589596,One year,No
Customer_4242,male,21,110.46,2347.253685259312,month to month,N
Customer_4243,f,33,21.38,772.5594261856922,month to month,No
Customer_4244,f,7,74.53,534.2465331573276,One year,N
Customer_4245,Female,65,62.31,4075.8291038519483,One year,N
Customer_4246,Female,3,72.51,244.95769812963314,Month-to-month,no
Customer_4247,f,51,75.34,3793.853769899576,month to month,no
Customer_4248,FEMALE,54,58.9,3174.2260631398176,month to month,Yes
Customer_4249,FEMALE,59,119.82,6946.430582299526,One year,Y
Customer_4250,male,6,117.65,724.7440409185477,Two year,yes
Customer_4251,M ,29,116.17,3231.3510138005963,One year,no
Customer_4252,male,17,117.91,2046.9247930553684,Month-to-month,Yes
Customer_4253,M ,60,99.3,6040.665578456947,Two year,Y
Customer_4254,Female,22,118.86,2639.856338814089,Two year,Y
Customer_4255,Male,24,109.24,2654.4138130168562,Two year,No
Customer_4256,male,51,61.59,3201.3335996099195,Month-to-month,Yes
Customer_4257,male,50,98.48,4902.258383229136,month to month,Yes
Customer_4258,M ,11,111.21,1159.6852889173297,One year,No
Customer_4259,Female,56,91.26,5106.260631992308,Month-to-month,yes
Customer_4260,Female,71,62.28,4383.733757389177,Month-to-month,no
Customer_4261,M ,42,26.58,1120.198101267409,Two year,N
Customer_4262,Female,39,100.97,3950.566903150875,Two year,No
Customer_4263,f,69,115.27,7929.719099888985,Month-to-month,no
Customer_4264,FEMALE,48,56.25,2664.3140517312977,month to month,N
Customer_4265,f,57,35.19,1898.1234203040015,Two year,Yes
Customer_4266,Male,21,52.65,1097.209208120889,Month-to-month,No
Customer_4267,male,20,78.26,1543.357647807154,Two year,N
Customer_4268,Male,15,51.69,757.0530834725865,One year,yes
Customer_4269,male,69,81.06,5629.7217755778975,One year,no
Customer_4270,FEMALE,51,116.69,6049.453769620751,One year,no
Customer_4271,Female,62,87.07,5380.496030545439,Two year,no
Customer_4272,f,37,56.27,2101.2926644587146,Two year,Yes
Customer_4273,M ,6,113.58,694.1819533231214,month to month,N
Customer_4274,f,71,76.56,5492.492493221531,One year,no
Customer_4275,FEMALE,26,32.84,808.2511012912693,month to month,Y
Customer_4276,Male,8,69.9,512.1354164731359,Month-to-month,no
Customer_4277,M ,4,85.36,300.201077031557,Month-to-month,Yes
Customer_4278,Female,21,103.83,2067.0545526701485,One year,No
Customer_4279,FEMALE,31,113.65,3520.8497537704125,month to month,no
Customer_4280,M ,21,51.74,1033.9075655005297,Two year,no
Customer_4281,FEMALE,25,35.55,901.3088846152381,month to month,No
Customer_4282,FEMALE,15,27.38,291.0793952773588,Month-to-month,N
Customer_4283,Female,35,93.84,3281.54954332621,month to month,N
Customer_4284,male,49,99.52,4863.671472568554,Month-to-month,Y
Customer_4285,M ,43,60.94,2593.171868746188,Month-to-month,Yes
Customer_4286,Female,41,59.59,2493.100249069312,month to month,No
Customer_4287,FEMALE,37,115.42,4230.3095590379335,Two year,Yes
Customer_4288,Female,57,111.67,6380.376581083367,Month-to-month,N
Customer_4289,male,42,43.33,1788.2684655052026,month to month,No
Customer_4290,f,47,98.08,4692.712051155113,Month-to-month,yes
Customer_4291,M ,61,82.27,5011.6220192646815,One year,Y
Customer_4292,male,14,35.42,529.6703987838088,Two year,yes
Customer_4293,Male,68,55.68,3816.724575707182,One year,N
Customer_4294,M ,53,37.75,2058.0314388085762,Month-to-month,No
Customer_4295,male,34,49.52,1690.9841629557975,Two year,N
Customer_4296,FEMALE,24,81.53,1890.8469552906497,month to month,No
Customer_4297,M ,20,57.53,1172.7490864753424,month to month,Yes
Customer_4298,M ,69,59.41,4113.146932238281,Two year,No
Customer_4299,Female,30,73.96,2066.9910946520295,One year,N
Customer_4300,FEMALE,7,28.72,117.44381133022016,One year,Yes
Customer_4301,Male,36,93.88,3414.9770674875954,Two year,Yes
Customer_4302,f,38,60.17,2357.479724739734,month to month,No
Customer_4303,male,52,68.04,3533.9450123436873,Two year,Yes
Customer_4304,Female,15,117.43,1801.9115976793782,One year,N
Customer_4305,male,46,54.44,2509.6979970121965,Month-to-month,Y
Customer_4306,Male,23,84.82,1952.6803703320134,month to month,yes
Customer_4307,Male,12,59.25,703.8410615051923,Two year,No
Customer_4308,M ,44,109.43,4818.956124260202,Month-to-month,Yes
Customer_4309,Male,15,104.68,1589.620283369841,One year,Yes
Customer_4310,male,49,44.16,2143.7542308375155,month to month,N
Customer_4311,FEMALE,21,89.17,1934.9049912508049,Two year,Yes
Customer_4312,FEMALE,15,26.52,347.78973874575166,One year,Yes
Customer_4313,M ,14,116.32,1713.5372382596333,Two year,Y
Customer_4314,f,42,54.9,2295.025423662589,Two year,No
Customer_4315,male,15,103.18,1545.0982784687478,month to month,No
Customer_4316,male,63,51.84,3234.536642933547,One year,N
Customer_4317,Male,68,83.28,5683.511110577224,One year,Y
Customer_4318,male,27,118.36,3176.8870214095414,Month-to-month,Y
Customer_4319,Female,53,107.67,5682.738738514201,One year,Y
Customer_4320,f,52,36.04,1904.728556098477,One year,No
Customer_4321,Male,63,74.75,4767.308885052982,month to month,no
Customer_4322,Female,53,54.85,2854.9447212122573,Month-to-month,N
Customer_4323,M ,57,63.43,3656.788912329678,month to month,N
Customer_4324,FEMALE,52,53.52,,One year,yes
Customer_4325,M ,43,53.6,2216.5503516926706,Month-to-month,Y
Customer_4326,FEMALE,7,74.26,477.51630150905976,month to month,Y
Customer_4327,M ,42,39.2,1707.591577733395,Month-to-month,No
Customer_4328,male,4,73.74,313.6177800282532,One year,N
Customer_4329,Female,69,47.9,3390.5645335342224,Month-to-month,No
Customer_4330,FEMALE,5,48.9,235.6345222564183,Month-to-month,yes
Customer_4331,Male,41,93.87,3822.3684269605574,Month-to-month,Yes
Customer_4332,Female,4,22.96,159.9081409352308,One year,No
Customer_4333,Male,2,58.09,74.39931246353208,One year,yes
Customer_4334,Female,67,60.75,4058.046817431109,Month-to-month,No
Customer_4335,Female,21,68.51,1466.68417396515,month to month,No
Customer_4336,M ,70,86.9,6115.923185900446,month to month,No
Customer_4337,FEMALE,43,56.97,2409.827370997637,One year,no
Customer_4338,FEMALE,69,41.31,2863.424211824378,Two year,no
Customer_4339,Female,9,108.49,961.8648270548185,month to month,Y
Customer_4340,male,28,118.1,3222.6636577549934,Month-to-month,no
Customer_4341,male,26,22.0,548.9460012821805,Two year,yes
Customer_4342,Male,3,74.65,142.23558100025008,One year,No
Customer_4343,Male,49,54.17,2621.3570528392524,month to month,no
Customer_4344,M ,17,47.7,750.8200944084185,Two year,N
Customer_4345,Female,63,53.57,3413.6012451677325,One year,No
Customer_4346,Male,55,83.89,4628.968197140779,One year,Yes
Customer_4347,Male,23,39.07,975.5410937013102,Month-to-month,Y
Customer_4348,f,34,111.29,3737.7717453099535,month to month,no
Customer_4349,Female,69,66.61,4602.253785835812,Two year,N
Customer_4350,M ,15,52.56,733.251329743714,Month-to-month,N
Customer_4351,Male,47,96.55,4506.270898907119,month to month,No
Customer_4352,M ,3,21.63,44.916665528283765,Two year,Yes
Customer_4353,FEMALE,28,63.19,1868.0023726508998,One year,Y
Customer_4354,M ,3,55.53,184.78450762552785,One year,Y
Customer_4355,male,4,53.82,,month to month,Yes
Customer_4356,male,31,53.71,1718.9604837681259,Month-to-month,no
Customer_4357,M ,45,23.13,1074.4997608699748,Two year,no
Customer_4358,male,59,35.21,2074.5858506787235,Two year,No
Customer_4359,FEMALE,45,34.19,1572.3096989653227,One year,yes
Customer_4360,Female,37,118.86,4382.5320707301025,month to month,No
Customer_4361,male,65,22.22,1593.5819905517656,Month-to-month,No
Customer_4362,male,9,36.71,391.3906411832198,One year,No
Customer_4363,M ,17,117.42,1975.810366031562,One year,Yes
Customer_4364,FEMALE,65,82.83,5421.9121242120555,Month-to-month,Y
Customer_4365,Female,3,65.07,222.65452410578348,Two year,Y
Customer_4366,M ,26,27.88,739.0354818371267,Two year,yes
Customer_4367,M ,53,86.97,4635.149268510814,month to month,no
Customer_4368,f,31,33.78,,One year,No
Customer_4369,FEMALE,26,87.12,2243.3671115163543,month to month,Yes
Customer_4370,Female,23,117.92,2795.094573201294,Two year,Yes
Customer_4371,FEMALE,30,73.2,2206.2009449396937,Month-to-month,No
Customer_4372,Female,10,41.41,379.0874747737539,Two year,Yes
Customer_4373,FEMALE,64,82.53,5274.910920560302,Two year,Yes
Customer_4374,M ,22,71.29,1541.6710740232854,One year,No
Customer_4375,M ,15,73.31,1144.536315590456,Two year,yes
Customer_4376,Male,56,67.81,3769.318063137478,month to month,Yes
Customer_4377,male,20,87.37,1749.6067224432438,Month-to-month,Y
Customer_4378,f,47,77.19,3594.804065893532,One year,N
Customer_4379,FEMALE,53,118.7,6401.495398399306,Month-to-month,Y
Customer_4380,f,53,102.59,5468.730948277838,month to month,N
Customer_4381,Male,1,46.47,75.94971646193954,month to month,N
Customer_4382,male,2,92.58,220.05136952011802,Two year,Y
Customer_4383,FEMALE,58,41.43,2383.2089903166384,month to month,No
Customer_4384,Female,19,98.23,1942.4334051936878,Two year,N
Customer_4385,male,62,34.76,2151.735939968603,One year,Y
Customer_4386,M ,12,67.36,896.9602732960133,Month-to-month,no
Customer_4387,Male,26,99.06,2559.3197785976686,Two year,Yes
Customer_4388,male,27,48.01,1332.044019204541,Two year,yes
Customer_4389,male,29,103.71,3015.9311146433674,One year,N
Customer_4390,M ,15,84.42,1279.682258912675,month to month,Y
Customer_4391,FEMALE,46,59.75,2664.9991193056935,Two year,No
Customer_4392,Female,1,62.34,13.180001154947952,month to month,N
Customer_4393,M ,60,112.6,6831.4977597831585,Two year,yes
Customer_4394,Female,57,41.78,2317.019047910908,month to month,No
Customer_4395,FEMALE,3,89.34,312.62152341615626,Two year,yes
Customer_4396,male,18,90.73,,Month-to-month,yes
Customer_4397,Female,52,112.24,5864.130535657533,Month-to-month,Yes
Customer_4398,Male,60,91.32,5585.537393105563,Month-to-month,N
Customer_4399,Male,34,78.45,2701.9056359761676,Two year,N
Customer_4400,M ,60,110.25,6628.142865099968,month to month,N
Customer_4401,FEMALE,26,102.91,,One year,yes
Customer_4402,M ,19,91.68,1733.0511120085298,One year,no
Customer_4403,M ,22,23.26,501.31456329756725,One year,no
Customer_4404,f,33,57.35,1866.291959076657,Month-to-month,no
Customer_4405,M ,38,83.19,3182.3798753929254,Month-to-month,No
Customer_4406,f,35,72.23,2638.069258095333,Month-to-month,Yes
Customer_4407,Male,67,51.93,3550.533631438275,month to month,No
Customer_4408,Male,10,34.44,,Month-to-month,N
Customer_4409,M ,15,75.3,1160.2104847078547,month to month,N
Customer_4410,Male,11,48.59,530.2203169693506,month to month,Y
Customer_4411,FEMALE,24,43.3,1110.273019136339,month to month,N
Customer_4412,f,4,59.9,157.9851039328166,Two year,no
Customer_4413,f,13,98.55,1377.679653884693,One year,Yes
Customer_4414,M ,57,68.79,3893.7675905407236,month to month,no
Customer_4415,Male,37,41.65,1521.847537913614,One year,Yes
Customer_4416,Female,48,31.69,1459.9838981316627,month to month,No
Customer_4417,f,71,69.9,4970.637565288421,month to month,N
Customer_4418,M ,1,99.44,65.39687045225354,Month-to-month,No
Customer_4419,M ,60,85.28,5174.974303975305,One year,no
Customer_4420,FEMALE,12,43.21,552.2765769158905,month to month,yes
Customer_4421,male,21,63.67,1302.3873828437536,One year,Yes
Customer_4422,male,11,105.52,1116.8723864470787,Month-to-month,N
Customer_4423,f,44,37.77,1629.7813522211106,month to month,Y
Customer_4424,FEMALE,58,73.21,4198.897467436333,Month-to-month,yes
Customer_4425,FEMALE,44,55.62,2433.3025516425273,month to month,No
Customer_4426,FEMALE,34,32.42,1060.2440462012746,Month-to-month,Yes
Customer_4427,f,25,24.99,683.1635459725328,Month-to-month,yes
Customer_4428,male,4,75.59,277.4425858366392,Two year,Y
Customer_4429,FEMALE,64,22.07,1441.2650862472417,month to month,yes
Customer_4430,Male,16,30.34,514.635918294978,month to month,Y
Customer_4431,M ,10,54.76,454.94436511064305,month to month,No
Customer_4432,M ,66,24.35,1642.7724075457365,One year,Yes
Customer_4433,Female,35,60.04,2016.0560045349946,Two year,No
Customer_4434,Female,6,33.04,156.54796648082876,One year,Yes
Customer_4435,f,19,54.99,1078.1783104432657,month to month,yes
Customer_4436,f,59,99.12,5854.321840385367,Two year,No
Customer_4437,M ,53,82.64,4362.897911094543,Month-to-month,Yes
Customer_4438,Male,8,64.54,427.17110711164753,Two year,N
Customer_4439,male,10,29.18,340.03193102674754,Month-to-month,Y
Customer_4440,male,67,81.91,5509.674959428,month to month,Yes
Customer_4441,f,38,36.37,1339.2369096542157,month to month,N
